name,vote,voteID
J. Sagatowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8192.html"
M. Seweryński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8192.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8192.html"
W. Sługocki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8192.html"
M. Seweryński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8198.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8198.html"
W. Sługocki,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8198.html"
A. Stanisławek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8198.html"
L. Staroń,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8198.html"
K. Wiatr,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
J. Włosowicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
A. Wojtyła,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
A. Zając,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
J. Zając,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
J. Wcisła,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8197.html"
K. Wiatr,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8197.html"
J. Włosowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8197.html"
A. Wojtyła,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8197.html"
A. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8197.html"
A. Szymański,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8196.html"
R. Ślusarz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8196.html"
P. Termiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8196.html"
P. Wach,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8196.html"
A. Warzocha,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8196.html"
P. Wach,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
A. Warzocha,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
J. Wcisła,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
K. Wiatr,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
J. Włosowicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
A. Szwed,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8195.html"
A. Szymański,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8195.html"
R. Ślusarz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8195.html"
P. Termiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8195.html"
P. Termiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8194.html"
P. Wach,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8194.html"
A. Warzocha,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8194.html"
J. Wcisła,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8194.html"
K. Wiatr,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8194.html"
A. Szymański,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
R. Ślusarz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
P. Termiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
P. Wach,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
A. Warzocha,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
J. Wcisła,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
K. Wiatr,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
J. Włosowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
A. Wojtyła,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
A. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
P. Zientarski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
W. Sługocki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
A. Stanisławek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
L. Staroń,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
G. Sztark,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
W. Sługocki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
A. Stanisławek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
L. Staroń,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
G. Sztark,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
J. Rotnicka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
J. Rulewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
J. Rusiecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
S. Rybicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
C. Ryszka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
T. Kopeć,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8109.html"
M. Kopiczko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8109.html"
W. Kraska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8109.html"
J.F. Libicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8109.html"
M. Łuczak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8109.html"
W. Komarnicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8201.html"
T. Kopeć,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8201.html"
M. Kopiczko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8201.html"
W. Kraska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8201.html"
J.F. Libicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8201.html"
M. Łuczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8143.html"
J. Łyczak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8143.html"
R. Majer,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8143.html"
R. Mamątow,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8143.html"
A. Mioduszewski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
A. Misiołek,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
K. Mróz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
G. Napieralski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
J. Obremski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
M. Kopiczko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
W. Kraska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
J.F. Libicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
M. Łuczak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
J. Łyczak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
M. Kopiczko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
W. Kraska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
J.F. Libicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
M. Łuczak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
G. Napieralski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
J. Obremski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
B. Orzechowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
A. Pająk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
W. Kraska,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
J.F. Libicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
M. Łuczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
J. Łyczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
